id,name,traffic_info
87083367,,
87083368,,
87086743,Γεδεών,
87086745,Καραθεοδωρή,
87086747,,
87086748,Παπαναστασίου,
87086751,Αλκινόου,
87086752,Αμμοχώστου,
87086753,Παπαναστασίου,
87086754,Λευκωσίας,
87086757,Σπανούδη,
87086758,Λεμεσού,
87086762,Παλληκαρίδου,
87086765,,
87086767,Αρματωλών,
87086770,,
87086774,Πατριάρχου Φωτίου,
87086775,,
87086777,Λάρνακος,
87086781,Σωτηρίου,
87086783,Αθηνογένους,
87086787,Φιλικής Εταιρείας,
87086788,Αναστασιάδη,
87088299,Αδάμ,
87088300,Αλεβίζου,
87088301,,
87088302,,
87088303,Πανόρμου,
87088304,Αδάνων,
87088305,Αιμιλιανού Γρεβενών,
87088306,Μιαούλη,
87088307,Πλατεία Αίνου,
87088309,Τυρολόης,
87088310,Μενεκράτους,
87088311,Προκοπίου,
87088312,Ηρώων,
87088313,Κυκλάδων,
87088315,Ψαλτωφ,
87088316,Μελαχροινού,
87144524,,
87146317,,
87147019,Πίνδου,
87150904,Ρούμελης,
87150911,,
87150942,,
87150944,,
87150957,Κηφισίας,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
87254467,,
87254468,,
87254471,,
87254473,,
87255960,,
87255961,,
87255963,Κωνσταντινουπόλεως,
87256374,,
87256375,Αυτοκινητόδρομος 1 (Αθήνα - Θεσσαλονίκη - Εύζωνοι),
87261347,Πέτρου Ράλλη,
87261348,Πέτρου Ράλλη,
87322641,,
87322642,Αγίου Δημητρίου,
87322643,Κωνσταντινουπόλεως,
87322644,Μεσολογγίου,
87322645,Οίτης,
87322646,Μαιζώνος,
87322648,Καλαβρύτων,
87322649,Αρματωλών,
87322651,Πλατεία Βαλαβάνη,
87322652,Ερμού,
87322653,Διονυσίου Σολωμού,
87322655,Καλαβρύτων,
87322658,Πλατεία Αγίας Λαύρας,
87322659,Κορυτσάς,
87322660,,
87322662,Καραμπατή,
87322664,,
87322665,Ορέστου,
87322669,Τανάγρας,
87322670,,
87322671,Μεσολογγίου,
87322672,Τσιμαρα,
87322673,Καλαβρύτων,
87322674,Τίρυνθος,
87322839,,
87322840,Καλλιπόλεως,
87322841,,
87322842,Καλλιπόλεως,
87322843,Καλλιπόλεως,
87322844,Δωρίδος,
87322845,,
87886469,,
87886471,,
87886472,,
87886473,,
87886474,,
87886476,Αλίμου Κατεχάκη,
88213220,Θεσσαλονίκης,
88213221,Γραμμή 1,
88213224,,
88213225,Γραμμή 1,
88213227,Γραμμή 1,
88314981,Επτανήσου,
88815239,Βοσπόρου,
89042132,Αμαρυσίας Αρτέμιδος,
89045563,Λεωφόρος Ιωνίας,
89045564,Ψαρουδάκη,
89903935,Αιτωλών,
89904024,Μηδείας,
89904532,,
89904534,,
89904535,,
89904536,,
89904537,,
89904539,,
89904541,,
89904542,,
89904543,,
89904545,,
89904546,,
89904548,,
89904549,,
89904551,,
89940443,Έλλης,
89940445,,
89943207,,
89943214,,
89943219,,
89943226,,
89943233,,
89943241,,
89943242,,
89943246,,
89943248,,
89943249,,
89943250,,
90084007,Δορίδος,
90085977,,
90085980,Μεγάλου Βασιλείου,
90085981,,
90085982,,
90085983,,
90085984,Πράβιου,
90085985,Πηνειού,
90533474,Τσακάλοφ,
90534637,Περιάνδρου,
90534638,Αγίας Λαύρας,
90534639,Καισαρείας,
90534640,Ευρυνόμης,
90534642,,
90534644,Ανακρέοντος,
90534645,Δαμασίππου,
90534646,Καμβύση,
90534650,Ηπείρου,
90534651,Καισαρείας,
90534652,,
90537929,Κουτσια,
90537932,Γρίμποβου,
90537934,Πρινόπουλου,
90537936,Ρίου,
90537937,Ευελπίδων,
90537938,Ευελπίδων,
90537939,Αιγίνης,
90537940,Δωδεκανήσου,
90537941,Κρήνης,
90537942,Δωδεκανήσου,
90537943,Στροφάδων,
90537944,Τιτάνων,
90537945,Δωδεκανήσου,
90537946,Αργυροκάστρου,
90537947,Μελίτης,
90605228,Έκτορος,
90605229,Πρωτέως,
90605243,Κρόνου,
90605247,Πολυμνίας,
90605249,Ερασμίας,
90605252,Πλ. Καναρη (Πλ. Κυψελης),
90605253,Μηθύμνης,
90605260,Σαμοθράκης,
90605265,Ξάνθης,
90605266,Ωρίωνος,
90605267,Έκτορος,
90605270,Στυμφαλίας,
90605272,,
90606481,Καλογερά,
90606482,Χαιρώνειας,
90606485,Ζακύνθου,
90606487,Καστελόριζου,
90606488,Τεγέας,
90606489,Σποργιλου,
90607181,Λειβαθούς,
90607386,,
90607825,Στρωμνίτσης,
90607826,Δοχειαρίου,
90608210,Αλήθειας,
90608211,,
90608213,Αγίων Αποστόλων,
90608214,Ρήνειας,
90608215,,
90684415,Κασταλίας,
90684416,Κομανου,
90684419,Νικάνορος,
90684422,Ανυμέδοντος,
90684423,Χρυσηίδος,
90684424,Σκύρου,
90684425,,
90684426,,
90684428,Νεοχωρίου,
90684431,Τζουμαγιάς,
90684432,Εμμανουήλ Παππά,
90684433,Φιλοτίμου,
90684436,Χελμού,
90684437,Μετανείρας,
90684438,,
90684440,Αίγλης,
90685331,Δαρδανελλίων,
90685334,Βεβεκίου,
90685335,Κοντοσκαλίου,
90685337,Παντειχίου,
90685338,Μακροχωρίου,
90685341,Χίμαιρας,
90685344,Μακροχωρίου,
90685347,Ρυσιου,
90685348,Βιθυνίας,
90685354,Ερυθραίας,
90685356,Παντειχίου,
90685357,Βιθυνίας,
90688096,,
90688097,Μαριουπόλεως,
90688098,Ταταούλων,
90688099,Σπαθάρη,
90688102,Μ. Γεωργαλλά,
90688104,Γαλατά,
90688106,,
90688107,Μαιώτιδος,
90688110,Βαφειοχωρίου,
90688111,,
90688113,Ορειβασίου,
90688116,Γαλατά,
90688117,,
90688118,Μαρμαρά,
90688119,Ostrovou,
90697546,Ταυρίδος,
90697549,Λυκαίου,
90697552,Δραγώνα Κ.,
90697555,Γούδα,
90697561,,
90697563,Κεφαλά Ν.,
90775038,Παλουρου,
90862376,Σιαλου Μ.,
90862377,Ωρίων,
90862378,Στυλιανίδη,
90862379,Πενταγιών,
90862380,Παπαβερκιου,
90862381,Στιγνης,
90862382,Αμερίου,
90862383,Ευαγριου,
90862384,Σιαλου Μ.,
90862385,,
90862386,Καυκάσου,
90862389,Κρουσίου,
90862390,Πανάγου,
90862391,Πατζινη Μαντρα,
90862392,Κρουσίου,
90862393,Γρ. Αυξεντίου,
90862394,Κίρκης,
90862395,Κρουσίου,
90862396,Καυκάσου,
90862397,Κλεισοφου,
90862398,Καυκάσου,
90862399,Πλατεία Κυπρίων Εθνομαρτύρων,
90862400,Κρουσίου,
90862401,Σιαλου Μ.,
90862402,Ελληνικών,
90862404,Σακκά Κ.,
90862405,Εράσμου,
90862406,Ευαγριου,
90862407,Εράσμου,
90865377,Σαμαρά Ζ.,
90865379,Παντελη,
90869338,Μετανείρας,
90869340,Βασιλα,
90869341,Μετανείρας,
90869343,Φλωρη,
90870234,Αετών,
90870236,Αλτεως,
91246240,Προυσού,
91246244,,
91249371,Αρεταίου,
91249372,Λακεδαίμονος,
91249378,Πετρούτσου,
91249379,Οιτύλου,
91301318,Θεσσαλονίκης,
91303902,,
91303903,,
91303916,,
91303917,,
91502406,Κοντογόνη,
91502407,Βαλτινών,
91502410,Θερειανού,
91502412,,
91502420,Φαναριωτών,
91502423,Πολυζωίδου,
91502425,Μομφεράτου,
91502426,Παράσχου,
91502428,Βαλτινών,
91502431,Κατσαντώνη,
91502433,,
91502437,Ζαρίφη,
91502443,Κομνηνών,
91528492,Φρούδα,
91528493,Εδισον,
91528494,Παπαθύμιου,
91528495,Μυστρά,
91528496,Φαληρέως Δημητρίου,
91528498,Αγαπήνορος,
91528499,Πλατυπόδη Βάρδα,
91528500,Αηδονίων,
91528502,,
91528596,Διονυσίου Εφέσου,
91580445,Βεργοβίτσας,
91580446,Κάλκου,
91580451,Παπανδρία,
91580452,Νικηφόρου Λύτρα,
91580459,Νέδας,
91581521,Αγίου Στυλιανού,
91581522,Ζολιώτη,
91581523,,
91581524,Βασιλαδίου,
91581525,Λυκαίου,
91581527,Ιθώμης,
91581528,Αναγνωσταρά,
91582017,Δραγώνα Κ.,
91582019,Μιστράλ,
91777707,Αττάλειας,
92504865,Αμφιτρίτης,
92505074,Καρτερίας,
92507653,Σ. Τριανταφύλλου,
92507655,Κάσσου,
92508245,Αστυπαλαίας,
92508497,Ιαπετού,
92985834,Λεωφόρος Γεωργίου Παπανδρέου,
92985835,Λεωφόρος Γεωργίου Παπανδρέου,
92985836,Λεωφόρος Γεωργίου Παπανδρέου,
93582995,,
93583011,,
93638076,,
93638078,,
93638080,,
93645371,,
93645378,Χαλκίδος,
94551966,,
94551970,,
94551973,Ωρωπού,
94551975,Ρέμα Περισσού-Ποδονίφτης,
94551979,Κράτητος,
94570671,Πυθέου,
94570672,Μπακνανά,
94570674,,
94570678,Φρειδερίκης,
94570681,Φιλομήλας,
94570682,,
94570687,Ζεύξιδος,
94570688,Μαυρομιχάλη,
94570692,Ζεύξιδος,
94570693,Πυθέου,
94570694,Πρασνίκα,
94570698,Γράμμου,
94570701,Προφήτη Ηλία,
94570706,Διάκου Αθανασίου,
94572771,Αρήτης,
94572772,Ερασινίδου,
94572773,Ιλιάδος,
94572774,Φορμίωνος,
94572776,Φίλωνος,
94572777,Ερασινίδου,
94572778,Ηπείρου,
94572783,Βουλιαγμένης,
94572784,Αμφικράτους,
94572785,Φίλωνος,
94572786,Νικηφορίδη,
94572787,Ηπείρου,
94572788,Δικαιάρχου,
94572789,Αλφειωνίας,
94572790,Ιλιάδος,
94572791,Λεωφόρος Βουλιαγμένης,
94572792,Αμφικράτους,
94573606,Αντήνορος,
94573607,Ευφρονίου,
94573608,Ιοφώντος,
94573609,,
94573610,,
94573611,Ουμπλιανης,
94573612,Ευφρονίου,
94576290,,
94576291,,
94576292,,
94576293,Γαζίας,
94576294,Νυμφαίου,
94576295,Ευφρονίου,
94576297,Ταξίλου,
94576300,Κολοκοτρώνη,
94577103,Νυμφαίου,
94577104,Λούρου,
94577105,,
94577108,Αντιφίλου,
94577112,Παπαδιαμαντοπούλου,
94580528,Ψυχάρη,
94580529,Κοκκερέλ,
94580530,,
94580532,Σπον,
94580534,Ψυχάρη,
94580535,,
94580539,Στρεψιάδου,
94583389,Ειρηναίου,
94583391,,
94583393,Ειρηναίου,
94583398,Κουρτιου Ε.,
94583399,Ειρηναίου,
94583400,Κουρτιου Ε.,
94583403,Υψομέτρου,
94584530,,
94593023,Αγγέλου Σικελιανού,
94593025,Ξενοπουλου Γρηγ.,
94593031,,
94593033,,
94593037,Λεωφόρος Δημοκρατίας,
94593040,Ξενοπουλου Γρηγ.,
94598124,Αγίας Άννης,
94702807,Παπαλευθέρη,
94702808,Αρ. Κουρτίδου,
94702809,Νάζου Γ,
94708565,Λεωφόρος Ιωνίας,
94708567,Λεωφόρος Ιωνίας,
94708568,Επικλέους,
94710211,Βλαστού,
94710212,Σλήμαν,
94710214,Μπέλε,
94710215,Βλαστού,
94710218,Σλήμαν,
94710758,Σειληνου,
94710759,,
94712496,,
94717220,Λαμπράκη,
94717221,Ψαρρά Ξ,
94717222,Ιακωβίδου,
94718667,Χατζόπουλων,
94718668,Χατζόπουλων,
94722109,Αρ. Κουρτίδου,
94722110,,
94727915,Ζολώτα,
94727916,Ευταξίου,
94727917,Κωστή Παλαμά,
94727918,,
94727919,,
94727920,,
94727921,Ζολώτα,
94727922,Μηλιαράκη,
94727923,Γράμμου Βίτσι,
94729024,Ζερλέντη,
94747555,Νεκταρίου,
94749126,Αθανασίου Διάκου,
94749128,Καραϊσκάκη,
94749132,Κωνσταντινουπόλεως,
94749134,Αθανασίου Διάκου,
94750614,Ημαθίας,
94750617,Τριπόλεως,
94752986,Σκουφα,
94752988,Κωνσταντινουπολεως,
94752989,Αθηνας,
94752991,Πετρουπόλεως,
94752993,Περικλέους,
94752995,Αθηνας,
94752996,25ης Μαρτίου,
94752997,Αχιλλεως,
94752998,Αριστομενους,
94753000,Ιγνατίου,
94753001,Αρτεμιδος,
94753002,Ελαιών,
94754233,,
94754241,Μηλεας,
94963948,Ιστριας,
94963953,Σινοπούλου,
94963955,Ιστριας,
94963957,Δημοσθένους,
94963959,Διοπόλεως,
94963960,Πτολεμαίων,
94963962,,
94963964,Αμυκλων,
94965545,Σινοπούλου,
94965547,Σινοπούλου,
94965842,Αγ. Αναστασίας,
94967602,Πιτυουντος,
94967603,Κρώμνης,
94967604,Αντίσσης,
94967605,Πιτυουντος,
94972857,Φωκά Ιωάννου,
94972859,Ωρωπού,
94972861,Δημοσθένους,
94972863,Τραλλέων,
94980889,Χαλκοματάδων,
94980891,,
94980892,,
94993288,Τεώ,
94993291,Αλκυόνης,
94993294,Πλατεία Νικολόπουλου,
94993296,Αλκυόνης,
94993297,,
94993298,Λάρνεως,
94993300,Πανδοσίας,
94993302,Ανδριτσαίνης,
94993304,Αγίου Ανδρέου,
94993308,Αιγοσθενών,
94993310,Αντίσσης,
94993312,,
94993313,Λαμπρινής,
94993316,Πανδοσίας,
94998762,Θισβης,
94998763,Τραλλέων,
94998764,Θυατειρων,
94998766,Κορώνειας,
95003950,Δημητρακόπουλου,
95003953,Βασιλειάδου,
95003959,Πορφύρα Λ,
95003961,Ορφανίδου,
95003962,Καμπύση,
95003967,Δημητρακόπουλου,
95119640,Τσίλλερ,
95119641,Προβελέγγιου,
95119642,Μαβίλη,
95119644,Πολέμη,
95119645,Προβελέγγιου,
95119646,Μάνεση,
95119647,Τσίλλερ,
95122294,Γρηγορίου Κυδωνιών,
95122295,Ράλλη Δ,
95122296,Θεοτοκόπουλου,
95123952,Τσίλλερ,
95147467,Σίφνου,
95147469,Σακελαρίδη,
95147470,Φιλαδελφέως,
95151821,Λεωφόρος Ιωνίας,
95151822,Καραγιάννη Λέλας,
95236965,Λευκωσίας,
95236966,Καραγιάννη Λέλας,
95245760,Ωρωπού,
95245764,,
95245765,Χατζή,
95250986,Ροστάν,
95250993,Σάουμπερτ,
95250996,Ρίζου Νερουλου,
95250998,Πολυδούρη,
95251001,Ροστάν,
95262202,,
95262204,Κερκύρας,
95262206,Ιππολύτου,
95273622,Πάρου,
95273626,Θάσου,
95273629,Σικίνου,
95273631,Φωκίωνος Νέγρη,
95273634,Θάσου,
95273635,Λ. Πάρνηθος,
95273647,Κελαινούς,
95273649,Κιθαιρώνος,
95273650,Γεωργίου Χενουδάκη,
95282171,Φολόης,
95282172,Αντιπάρου,
95282173,Νηρέως,
95282174,Αστυπαλαίας,
95282176,Δοκού,
95282177,Πρωτέως,
95282179,Ψυττάλειας,
95282180,Αλκης,
95282181,Λήδας,
95282183,Αιθέρος,
95282184,Απειράνθου,
95282185,Βαρβογλη,
95282186,Αντιπάρου,
95289747,,
95289748,Ευρυκλείδου,
95289749,Αετών,
95289751,Δαβάκη,
95289752,Αγίων Αναργύρων,
95289754,,
95289755,Θαύμαντος,
95289756,Δαβάκη,
95289758,Παρθενώπης,
95289760,,
95289761,,
95289763,Αγίων Αναργύρων,
95289765,Αρκεσινης,
95289766,Κομένου Αρτης,
95289767,Ευρυκλείδου,
95289768,,
95289769,Φιλαρέτου,
95599219,,
95599220,,
95813242,,
95813243,,
95829777,Ανασταση Φ.,
95829779,Κουρτιου Ε.,
95829780,Στιγνης,
95829782,,
95829783,Παναγίδη,
95829784,Κουτσαφτα,
95829785,Βαρδουσίων,
95834822,Σιαλου Μ.,
95834823,Θριών,
95834826,Πανάγου,
95834827,Κλεισοφου,
95834828,Αμερίου,
95834829,Σιαλου Μ.,
95834830,Τσιάφη,
95835841,Παντελη,
95835842,Πατατσου Ι,
95835845,Πιττα,
95835846,Πιττα,
95840772,Κελλη Χ,
95840773,Μετανείρας,
95840774,Μετανείρας,
95840775,Παρασκευά Α.,
95840776,Αλτεως,
95840777,Παρασκευά Α.,
95840778,,
95844178,Γιαννιτσών,
95844180,Ελάτειας,
95844182,Ευελπίδων,
95844185,Λαζαράδων,
95844186,Γιαννιτσών,
95844187,Δράκου Μ.,
95844188,Δελβίνου,
95844189,Τζουμαγιάς,
95844190,Χελμού,
95844192,Φιλοτίμου,
95844194,Οστρόβου,
95850610,Οινουσών,
95850613,Κυψέλης,
95850615,Μπερόβου,
95850617,Αλιβερίου,
95850618,Κασταλίας,
95850619,Κασταλίας,
95850620,Σαντοβίτσης,
95850622,Πλ. Καναρη (Πλ. Κυψελης),
95850625,Σουμελά,
95850626,Πλ. Καναρη (Πλ. Κυψελης),
95850627,Πλατεία Αγίου Γεωργίου,
95850629,Κασταλίας,
95854204,Φαναρίου,
95854205,Κουγκίου,
95854207,Ιλλυρίας,
95854208,Παρασκευά Α.,
95854210,Λυκαίου,
95854211,Αγίου Στεφάνου,
95854212,Παντειχίου,
95854214,Αγαπήνου,
95854215,Περαν,
95854217,Αβραντίνου,
96029394,Μακροχωρίου,
96029395,Αγίας Φωτεινής,
96029396,Δρίνου,
96029397,Λεωφόρος Τσαλδάρη Κωνσταντίνου,
96032031,Γούδα,
96032032,Γαλατά,
96032033,Αμφίκλειας,
96032034,Βριλησσού,
96032035,Λίνδου,
96032036,Βριλησσού,
96033933,Ζηνοπούλου,
96033934,Κεφαλά Ν.,
96033935,Αβαρικιώτη,
96033936,Μιστράλ,
96033937,Παταράκη Κ,
96033938,Μ. Γεωργαλλά,
96033939,Βώκου,
96038781,Βαλτινών,
96038782,Μεθάνων,
96038783,Νικηφόρου Λύτρα,
96038785,Κούνδουρου,
96038786,Βαλτινών,
96038788,Ιθώμης,
96038789,Λοκρίδος,
96038791,Κούνδουρου,
96038792,Λοκρίδος,
96038993,Νικηφόρου Λύτρα,
96038994,Νικηφόρου Λύτρα,
96039941,Μπουκουβάλα,
96039942,Κοντογιανναίων,
96039943,Παναγιωταρά,
96039944,Κοντογιανναίων,
96039945,Βεργοβίτσας,
96039946,Μπουκουβάλα,
96039947,Παναγιωταρά,
96039948,Μπουκουβάλα,
96039949,Μπουκουβάλα,
96095853,,
96122200,,
96122202,Κασταμονής,
96122204,,
96122207,Αφροδίτης,
96122210,Φιλοθέης,
96122213,,
96126114,Λεύκης,
96126129,,
96126142,Κιουτάχειας,
96126146,Κιουτάχειας,
96128683,Ρέμα Περισσού-Ποδονίφτης,
96128684,Δεμιρδεσίου,
96128685,,
96128686,Κηφισού,
96128687,,
96128688,,
96128689,Δεμιρδεσίου,
96451922,Κωνσταντινουπολεως,
96451926,,
96451931,Αγίου Γεωργίου,
96451933,Γ. Σεφέρη,
96455083,Διονυσίου,
96455089,Ηρακλέους,
96455092,,
96455097,Συρου,
96455099,Χίου,
96456427,Κύπρου,
96456428,,
96456430,Συρου,
96456431,Καλύμνου,
96456433,Τρώων,
96456434,Συρου,
96456437,Δ. Φωλόπουλου,
96587009,Φαρσάλων,
96587010,Αγίου Γεωργίου,
96590333,,
96590334,,
96590335,,
96590336,,
96590337,,
96617670,Αρχιμήδους,
96620400,Μπουμπουλίνας,
96633901,Πλάτωνος,
96633902,,
96633909,Αρτάκης,
96636063,,
96639117,Εθνικής Αντιστάσεως,
96639124,Γραμμή 3,
96639130,,
96645436,,
96742635,Ηρακλείου,
96742637,Μακαρίου,
96742638,Μακαρίου,
96746606,Μεγάλου Αλεξάνδρου,
96746607,Νέστου,
96746608,,
96746609,,
96746610,Ελευθερίου Βενιζέλου,
96746612,Μεγάλου Αλεξάνδρου,
96746613,Αγίας Μαρίνας,
96746614,Ιερολοχιτών,
96750078,,
96830672,,
96830674,,
96836136,,
96836139,,
96845527,,
96845531,,
96845533,,
96847025,,
96847026,,
96847027,Κόδρου,
96847028,Πολυδεύκους,
96847029,Κηπουπόλεως,
96847030,,
96847033,Κόδρου,
96847034,,
96847037,,
96847038,Ζέφυρου,
96847041,,
96847042,,
96847043,,
96847044,Πολυδεύκους,
96847045,,
96850341,Αναστάσεως,
96850342,Αναστάσεως,
96850343,,
96850348,Υμηττού,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
96850350,,
96960262,Κορυτσάς,
96960263,,
96968891,Πόντου,
96968893,Καρύστου,
96968895,Καρύστου,
96968898,Τζον Κέννεντυ,
96968899,,
96968900,Ρίμινι,
96968903,28ης Οκτωβρίου,
96968907,Ανακρέοντος,
97131201,Κηφισσός,
97134467,Ρέμα Περισσού-Ποδονίφτης,
97162504,Κυμοθόης,
97162509,Παπαναστασίου,
97241316,,
97241319,Χρυσοστόμου Σμύρνης,
97241329,Χρυσοστόμου Σμύρνης,
97241330,,
97253619,Πολυκράτους Σπύρου,
97253620,,
97253621,,
97253622,Δαβάκη Σχου,
97254789,Αναξαγόρα,
97255863,,
97259808,,
97378488,,
97378490,,
97410585,Τσούμπελη,
97410586,Επιδαύρου,
97410591,Μάνης,
97410593,Περραίβου,
97410597,,
97411936,Μεγάλου Σπηλαίου,
97411938,Πάρνωνος,
97411939,,
97411940,,
97414163,,
97420693,Ηλιουπόλεως,
97420698,Τριπόλεως,
97420700,Γυμναστηρίου,
97420704,Ηλιουπόλεως,
97420706,Γυμναστηρίου,
97420713,Κυμοθόης,
97420715,Τριπόλεως,
97420723,Θράκης,
97425667,Χρυσάφης,
97425670,Μελίνας Μερκούρη,
97425680,,
97425683,Ευαγγελίστριας,
97427141,,
97427142,,
97432269,Φορμίωνος,
97432275,,
97467315,,
97467316,,
97571108,,
97571109,,
97571110,,
97571111,,
97572168,Φανερωμένης,
97572169,Στησιλάου,
97572170,Γρ. Αυξεντίου,
97722995,,
97722996,Διγενή Γρίβα,
97722997,,
97722998,,
97722999,,
97723001,,
97723002,,
97723003,Στεφ. Δέλτα,
97723004,Μπιζανίου,
97723005,,
97724984,,
98003062,Πατριάρχου Ιερεμίου,
98003064,Παλλη Αλ.,
98003065,Μυστρά,
98003066,Ανθεμίου,
98003068,Παλλη Αλ.,
98007713,Ησαΐα Σαλώνων,
98007715,Δημουλίτσα Πάργας,
98017198,Πλυτά Φ.,
98017201,Δημουλίτσα Πάργας,
98017204,Κάλβου,
98017206,Πριήνης,
98017211,Πλυτά Φ.,
98017214,Ζολιώτη,
98017218,Δημουλίτσα Πάργας,
98017219,Δήμου Τσέλιου,
98017221,Ησαΐα Σαλώνων,
98017223,Ορεστιάδος,
98017224,Αεροπόρων,
98017226,Ξυνιάδος,
98017229,Κάλβου,
98017230,Πλυτά Φ.,
98017234,Ροΐδη Εμμανουήλ,
98017238,,
98017240,Αργοναυτών,
98017243,Κάλβου,
98017244,Βεγορίτιδος,
98017245,Ζολιώτη,
98021111,Μπουγιουκλή,
98021113,Μπουαίων,
98021116,Ράγκου Ι.,
98021118,Μπουαίων,
98021119,Φιλιππίδη Μάρκου,
98021123,Μενάγια,
98029845,Ικαρίας,
98029846,Χιώτη,
98029849,Γιαταγάνα Η.,
98029852,Γκομπινώ,
98029853,,
98029856,Κούρμα,
98029857,Χορμοπούλου,
98029859,Σφαέλου Α.,
98029861,Μεσημβρίας,
98029862,Σφαέλου Α.,
98029865,Καστριώτου Γεωργίου,
98029867,Χορμοπούλου,
98029871,Παπαζώλη,
98029872,Βασιλαδίου,
98029877,Γκομπινώ,
98029881,Γουζέλη,
98032808,Αμαλιάδος,
98032817,Μεγάλου Σπηλαίου,
98032825,Αμπελακίων,
98032826,Στ. Λάιου,
98032829,Μοσχοβίτη,
98032832,Στ. Λάιου,
98032834,Ευπατορίας,
98034589,Πλατεία Αγίου Δημητρίου,
98124340,Διστομίτου,
98124341,Βαφειοχωρίου,
98140933,Πλατεία Λακωνίας,
98140934,Σητείας,
98140936,Ευρυτανίας,
98140938,Βελεστίνου,
98140940,Λαρίσης,
98140947,Χαϊδαρίου,
98140948,Λαμίας,
98140949,Τσαγκαράδας,
98140951,Βραστόβου,
98140952,Βελεστίνου,
98140957,Αροανίων,
98140959,Αργολίδος,
98140965,Πανόρμου,
98140967,Πλατεία Λακωνίας,
98158665,Βελεστίνου,
98158666,Αφαίας,
98158667,Λουΐζης Ριανκούρ,
98158669,Καρύστου,
98158670,Παπαρσένη,
98158671,Λουΐζης Ριανκούρ,
98158672,Καρύστου,
98168558,Πάγκα Ι.,
98168561,Λασκαρίδου,
98168562,Καστρισιανάκη,
98168567,,
98170593,Μπάκου Γεωργίου,
98170597,,
98170598,Αναστασίου Γ.,
98181421,Καρπενησιώτη Αρ.,
98181422,Μουσών,
98181423,,
98181424,Ψαρρού,
98181427,,
98181428,Ρουσόπουλου Αλ.,
98181429,Κηφισού,
98182844,Μουσκου Χ.,
98182845,Καρπενησιώτη Αρ.,
98192080,Μάκκα Μ.,
98192081,Μονής Πετράκη,
98192083,Αλέξανδρου Διάκου,
98192084,Μακεδόνων,
98198115,Φωκυλίδου,
98198116,Μαρασλή,
98198119,Πλατεία Δεξαμενής,
98198122,Χάρητος,
98198124,Μαρασλή,
98198125,Λουκιανού,
98198128,Σπευσίππου,
98198131,Λουκιανού,
98198134,Λουκιανού,
98198136,Μαρασλή,
98203502,Βαλαωρίτου,
98350923,Κοσμά Μελωδού,
98350924,Βασιλείου Βουλγαροκτόνου,
98350927,Λασκάρεως,
98350928,Κοσμά Μελωδού,
98350931,Κασσιανής,
98350932,Δοξαπατρή,
98350936,Συνεσίου Κυρήνης,
98350937,Θεόφιλου,
98350938,,
98350940,Συνεσίου Κυρήνης,
98350942,Γρηγορίου Θεολόγου,
98350944,Λασκάρεως,
98350946,Κοσμά Μελωδού,
98350948,Φαναριωτών,
98350950,Γρηγορίου Θεολόγου,
98350955,Θεόφιλου,
98350957,Ρωμανού Μελωδού,
98350964,Ορφανού,
98350968,Νάρση,
98357895,Ταγματάρχου Πλέσσα,
98357900,Μαγνησίας,
98357905,Προμηθέως,
98357908,Αγησιλάου,
98357910,Σωκράτους,
98357915,Λάμπρου Κατσώνη,
98357918,Τοσίτσα,
98357923,Σωκράτους,
98357928,Ναυάρχου Βότση,
98357932,Κλυταιμνήστρας,
98357938,Επαμεινώνδα,
98357942,Ταγματάρχου Πλέσσα,
98357946,Μαγνησίας,
98365952,Πλήθωνος Γεμιστού,
98365953,Θράκης,
98365954,Επαμεινώνδα,
98365955,Κυζίκου,
98365956,Καλαβρύτων,
98365957,,
98365958,Ηρακλέους,
98365959,Επαμεινώνδα,
98365961,,
98365962,Τομπάζη,
98365963,,
98365964,Ζερβού Νικ.,
98365965,Ηρακλέους,
98437604,Κρέμου Γ.,
98437605,Κολοκοτρώνη,
98437606,Φοινίκων,
98440245,Δοϊράνης,
98440246,Αχιλλέως,
98440252,,
98440256,Φιδείου,
98440257,Δοϊράνης,
98440259,Δοϊράνης,
98444354,Παναγή Τσαλδάρη,
98444355,,
98444356,Δούναβη,
98444357,Ελπίδος,
98444358,Θεσσαλίας,
98444359,Διαγόρα,
98444361,Ελπίδος,
98444362,Μαυρομιχάλη,
98444363,Πρεβέζης,
98444364,Πανουργιά,
98444365,Πετμεζα,
98444366,Γκικάκη,
98445290,Βέργας,
98445293,Μαλαχία,
98445294,Αρτης,
98445295,Φιδείου,
98445298,Μαλαχία,
98445299,,
98445300,Κοζάνης,
98445303,,
98448545,Ανδανειας,
98448547,,
98448550,,
98448553,Δήλου,
98448554,Γυφτόπουλου,
98448558,Κέκροπος,
98448559,,
98448560,,
98448562,Κιλκίς,
98448565,Γυφτόπουλου,
98448567,Γιαννιτσών,
98454821,Ιατρίδου Γ.,
98454822,Σπάρτης,
98454823,,
98457639,Κρέμου Γ.,
98461224,Σινώπης,
98461233,Τραπεζούντος,
98461234,Αμάσειας,
98461238,Μπουρνόζου,
98461245,Τριπόλεως,
98461247,Σεβαστουπόλεως,
98461249,Κώστα Δ.,
98461258,Θεοδοσουπόλεως,
98461260,Μηλιώρη Π.,
98462181,Βογάτσικου,
98462183,Κερασούντος,
98472379,Ελευθερίου Βενιζέλου,
98472384,Πίνδου,
